Fecha,IdCliente,IdEjercicio,Progreso
2024-05-15,67,24,14.0
2024-05-15,67,26,10.0
2024-05-15,67,15,32.5
2024-05-15,67,8,30.0
2024-05-15,67,26,14.0
2024-05-15,67,27,11.0
2024-05-15,67,15,87.5
2024-05-15,67,33,26.0
2024-05-15,67,38,68.0
2024-05-15,67,41,27.0
2024-05-15,168,4,5.0
2024-05-15,168,33,34.0
2024-05-15,168,12,90.0
2024-05-15,168,4,7.0
2024-05-15,168,43,16.0
2024-05-15,168,37,52.5
2024-05-15,168,45,82.5
2024-05-15,168,3,50.0
2024-05-15,168,4,5.0
2024-05-15,168,41,16.0
2024-05-15,168,36,28.0
2024-05-15,168,13,6.0
2024-05-15,263,23,26.0
2024-05-15,263,12,70.0
2024-05-15,263,10,68.0
2024-05-15,263,5,18.0
2024-05-15,263,6,10.0
2024-05-15,263,17,124.0
2024-05-15,155,37,32.5
2024-05-15,155,9,23.0
2024-05-15,155,29,28.0
2024-05-15,155,45,75.0
2024-05-15,155,28,20.0
2024-05-15,155,9,20.0
2024-05-15,155,20,80.0
2024-05-15,155,33,46.0
2024-05-15,155,2,13.0
2024-05-15,155,23,14.0
2024-05-15,155,1,47.5
2024-05-15,155,38,82.0
2024-05-15,155,5,26.0
2024-05-15,11,29,26.0
2024-05-15,11,10,40.0
2024-05-15,11,15,80.0
2024-05-15,11,43,28.0
2024-05-15,11,34,26.0
2024-05-15,11,4,27.0
2024-05-15,402,25,96.0
2024-05-15,402,22,46.0
2024-05-15,402,28,10.0
2024-05-15,402,30,22.0
2024-05-15,402,29,24.0
2024-05-15,402,34,10.0
2024-05-15,402,31,6.0
2024-05-15,402,48,139.0
2024-05-15,402,45,62.5
2024-05-15,402,22,14.0
2024-05-15,402,48,239.0
2024-05-15,402,17,26.0
2024-05-15,402,35,11.0
2024-05-15,402,9,9.0
2024-05-15,402,10,19.0
2024-05-15,406,44,13.0
2024-05-15,406,17,26.0
2024-05-15,406,9,12.0
2024-05-15,406,26,5.0
2024-05-15,406,9,21.0
2024-05-15,406,43,21.0
2024-05-15,406,35,21.0
2024-05-15,406,1,67.5
2024-05-15,406,7,30.0
2024-05-15,406,12,92.5
2024-05-15,406,8,37.5
2024-05-15,406,14,54.0
2024-05-15,406,14,96.0
2024-05-15,406,23,50.0
2024-05-15,406,22,30.0
2024-05-15,117,8,67.5
2024-05-15,117,11,50.0
2024-05-15,117,41,28.0
2024-05-15,117,15,27.5
2024-05-15,117,45,65.0
2024-05-15,117,19,61.0
2024-05-15,117,16,140.0
2024-05-15,117,23,26.0
2024-05-15,117,42,12.0
2024-05-15,117,13,26.0
2024-05-15,117,42,54.0
2024-05-15,117,20,130.0
2024-05-15,117,24,15.0
2024-05-15,117,17,96.0
2024-05-15,317,7,22.0
2024-05-15,317,18,160.0
2024-05-15,317,8,67.5
2024-05-15,317,46,80.0
2024-05-15,317,44,12.0
2024-05-15,317,19,68.0
2024-05-15,317,29,21.0
2024-05-15,317,26,25.0
2024-05-15,317,9,24.0
2024-05-15,34,47,374.0
2024-05-15,34,39,10.0
2024-05-15,34,33,34.0
2024-05-15,34,43,9.0
2024-05-15,34,41,7.0
2024-05-15,34,15,37.5
2024-05-15,34,4,26.0
2024-05-15,34,36,21.0
2024-05-15,34,49,369.0
2024-05-15,295,47,248.0
2024-05-15,295,35,21.0
2024-05-15,295,31,18.0
2024-05-15,295,35,29.0
2024-05-15,295,44,23.0
2024-05-15,295,31,30.0
2024-05-15,295,9,29.0
2024-05-15,295,17,19.0
2024-05-15,295,18,70.0
2024-05-15,295,21,150.0
2024-05-15,295,8,57.5
2024-05-15,295,31,28.0
2024-05-15,295,45,47.5
2024-05-15,69,8,40.0
2024-05-15,69,2,11.0
2024-05-15,69,19,40.0
2024-05-15,69,43,5.0
2024-05-15,69,32,19.0
2024-05-15,69,7,7.0
2024-05-15,69,5,14.0
2024-05-15,69,34,46.0
2024-05-15,69,5,29.0
2024-05-15,69,31,13.0
2024-05-15,69,29,24.0
2024-05-15,69,14,124.0
2024-05-15,69,43,15.0
2024-05-15,69,5,27.0
2024-05-15,207,23,14.0
2024-05-15,207,49,210.0
2024-05-15,207,26,14.0
2024-05-15,207,46,365.0
2024-05-15,207,33,42.0
2024-05-15,207,47,156.0
2024-05-15,207,2,17.0
2024-05-15,207,33,14.0
2024-05-15,436,46,379.0
2024-05-15,436,2,22.0
2024-05-15,436,13,5.0
2024-05-15,436,26,15.0
2024-05-15,436,21,180.0
2024-05-15,436,42,19.0
2024-05-15,436,20,170.0
2024-05-15,436,6,7.0
2024-05-15,436,5,26.0
2024-05-15,84,47,79.0
2024-05-15,84,39,29.0
2024-05-15,84,36,19.0
2024-05-15,84,45,92.5
2024-05-15,84,21,100.0
2024-05-15,84,15,55.0
2024-05-15,331,47,216.0
2024-05-15,331,31,6.0
2024-05-15,331,9,8.0
2024-05-15,331,20,180.0
2024-05-15,331,3,32.5
2024-05-15,331,30,11.0
2024-05-15,331,48,356.0
2024-05-15,331,41,12.0
2024-05-15,331,23,30.0
2024-05-15,331,11,10.0
2024-05-15,331,34,26.0
2024-05-15,331,48,218.0
2024-05-15,331,40,22.0
2024-05-15,331,30,23.0
2024-05-15,331,32,20.0
2024-05-15,415,35,24.0
2024-05-15,415,24,18.0
2024-05-15,415,33,30.0
2024-05-15,415,29,25.0
2024-05-15,415,22,26.0
2024-05-15,415,28,8.0
2024-05-15,415,15,52.5
2024-05-15,347,15,45.0
2024-05-15,347,26,7.0
2024-05-15,347,11,10.0
2024-05-15,347,1,22.5
2024-05-15,347,47,189.0
2024-05-15,347,48,104.0
2024-05-15,347,17,61.0
2024-05-15,5,49,372.0
2024-05-15,5,24,9.0
2024-05-15,5,35,6.0
2024-05-15,5,36,17.0
2024-05-15,5,8,62.5
2024-05-15,5,1,47.5
2024-05-15,5,18,60.0
2024-05-15,5,7,8.0
2024-05-15,5,32,20.0
2024-05-15,5,47,363.0
2024-05-15,5,33,50.0
2024-05-15,5,42,68.0
2024-05-15,5,38,19.0
2024-05-15,258,44,28.0
2024-05-15,258,35,21.0
2024-05-15,258,4,14.0
2024-05-15,258,41,20.0
2024-05-15,258,11,18.0
2024-05-15,258,26,16.0
2024-05-15,258,18,70.0
2024-05-15,258,2,13.0
2024-05-15,258,27,15.0
2024-05-15,258,6,19.0
2024-05-15,258,34,22.0
2024-05-15,258,37,75.0
2024-05-15,258,8,75.0
2024-05-15,277,19,89.0
2024-05-15,277,10,33.0
2024-05-15,277,49,150.0
2024-05-15,277,14,68.0
2024-05-15,277,27,5.0
2024-05-15,277,14,117.0
2024-05-15,277,19,40.0
2024-05-15,277,45,85.0
2024-05-15,277,19,33.0
2024-05-15,277,10,110.0
2024-05-15,200,31,30.0
2024-05-15,200,23,38.0
2024-05-15,200,28,5.0
2024-05-15,200,48,350.0
2024-05-15,200,13,12.0
2024-05-15,200,41,20.0
2024-05-15,507,12,57.5
2024-05-15,507,2,15.0
2024-05-15,507,48,285.0
2024-05-15,507,35,20.0
2024-05-15,507,11,42.0
2024-05-15,507,30,14.0
2024-05-15,499,32,28.0
2024-05-15,499,13,25.0
2024-05-15,499,46,160.0
2024-05-15,499,20,90.0
2024-05-15,499,46,157.0
2024-05-15,499,22,34.0
2024-05-15,499,46,263.0
2024-05-15,499,25,96.0
2024-05-15,165,28,19.0
2024-05-15,165,15,42.5
2024-05-15,165,29,6.0
2024-05-15,165,36,19.0
2024-05-15,165,32,7.0
2024-05-15,165,44,24.0
2024-05-15,165,20,160.0
2024-05-15,165,8,55.0
2024-05-15,165,38,54.0
2024-05-15,332,43,19.0
2024-05-15,332,28,30.0
2024-05-15,332,30,9.0
2024-05-15,332,13,14.0
2024-05-15,332,8,67.5
2024-05-15,32,31,10.0
2024-05-15,32,43,6.0
2024-05-15,32,15,52.5
2024-05-15,32,49,229.0
2024-05-15,32,47,241.0
2024-05-15,32,1,82.5
2024-05-15,32,47,90.0
2024-05-15,32,15,75.0
2024-05-15,32,40,34.0
2024-05-15,32,23,18.0
2024-05-15,32,5,29.0
2024-05-15,32,21,80.0
2024-05-15,32,14,131.0
2024-05-15,72,9,21.0
2024-05-15,72,9,11.0
2024-05-15,72,31,27.0
2024-05-15,72,38,131.0
2024-05-15,72,41,26.0
2024-05-15,72,13,23.0
2024-05-15,72,13,21.0
2024-05-15,177,1,55.0
2024-05-15,177,13,15.0
2024-05-15,177,12,85.0
2024-05-15,177,29,16.0
2024-05-15,177,25,131.0
2024-05-15,177,15,60.0
2024-05-15,177,2,7.0
2024-05-15,177,6,17.0
2024-05-15,177,47,394.0
2024-05-15,177,45,55.0
2024-05-15,351,33,18.0
2024-05-15,351,34,30.0
2024-05-15,351,33,22.0
2024-05-15,351,47,185.0
2024-05-15,351,35,10.0
2024-05-15,351,7,12.0
2024-05-15,351,2,27.0
2024-05-15,351,30,15.0
2024-05-15,231,4,9.0
2024-05-15,231,7,8.0
2024-05-15,231,35,15.0
2024-05-15,231,9,10.0
2024-05-15,231,3,52.5
2024-05-15,231,5,30.0
2024-05-15,231,28,28.0
2024-05-15,231,15,77.5
2024-05-15,231,42,12.0
2024-05-15,231,40,14.0
2024-05-15,231,49,232.0
2024-05-15,231,37,47.5
2024-05-15,231,46,112.0
2024-05-15,231,39,10.0
2024-05-15,294,45,92.5
2024-05-15,294,18,150.0
2024-05-15,294,21,60.0
2024-05-15,294,21,100.0
2024-05-15,294,7,16.0
2024-05-15,294,19,61.0
2024-05-15,294,11,30.0
2024-05-15,294,39,15.0
2024-05-15,294,1,25.0
2024-05-15,294,6,28.0
2024-05-15,294,18,110.0
2024-05-15,294,15,67.5
2024-05-15,294,26,29.0
2024-05-15,294,19,26.0
2024-05-15,294,15,85.0
2024-05-15,404,23,46.0
2024-05-15,404,36,23.0
2024-05-15,404,36,30.0
2024-05-15,404,26,9.0
2024-05-15,404,33,38.0
2024-05-15,404,8,20.0
2024-05-15,404,28,21.0
2024-05-15,404,31,25.0
2024-05-15,404,21,100.0
2024-05-15,404,35,5.0
2024-05-15,404,5,10.0
2024-05-15,427,12,47.5
2024-05-15,427,1,70.0
2024-05-15,427,13,17.0
2024-05-15,427,25,89.0
2024-05-15,427,36,12.0
2024-05-15,116,30,27.0
2024-05-15,116,20,120.0
2024-05-15,116,40,42.0
2024-05-15,116,15,87.5
2024-05-15,116,22,26.0
2024-05-15,116,22,46.0
2024-05-15,116,43,13.0
2024-05-15,116,28,15.0
2024-05-15,116,42,26.0
2024-05-15,116,11,10.0
2024-05-15,116,49,303.0
2024-05-15,116,47,371.0
2024-05-15,116,5,24.0
2024-05-15,116,37,77.5
2024-05-15,133,26,5.0
2024-05-15,133,37,87.5
2024-05-15,133,31,27.0
2024-05-15,133,32,12.0
2024-05-15,133,37,92.5
2024-05-15,133,48,170.0
2024-05-15,133,46,159.0
2024-05-15,133,3,85.0
2024-05-15,133,19,12.0
2024-05-15,133,22,34.0
2024-05-15,133,32,16.0
2024-05-15,133,40,46.0
2024-05-15,133,12,42.5
2024-05-15,133,6,6.0
2024-05-15,18,10,131.0
2024-05-15,18,28,24.0
2024-05-15,18,11,34.0
2024-05-15,18,4,12.0
2024-05-15,18,3,22.5
2024-05-15,18,15,75.0
2024-05-15,18,26,8.0
2024-05-15,18,22,42.0
2024-05-15,18,6,23.0
2024-05-15,18,16,120.0
2024-05-15,18,37,92.5
2024-05-15,18,11,46.0
2024-05-15,18,24,23.0
2024-05-15,209,46,374.0
2024-05-15,209,14,89.0
2024-05-15,209,26,19.0
2024-05-15,209,3,40.0
2024-05-15,209,10,96.0
2024-05-15,209,42,131.0
2024-05-15,209,6,6.0
2024-05-15,209,1,85.0
2024-05-15,209,9,7.0
2024-05-15,209,15,25.0
2024-05-15,209,32,22.0
2024-05-15,209,38,47.0
2024-05-15,209,36,6.0
2024-05-15,103,40,22.0
2024-05-15,103,49,53.0
2024-05-15,103,16,150.0
2024-05-15,103,15,55.0
2024-05-15,103,18,150.0
2024-05-15,103,31,29.0
2024-05-15,103,4,20.0
2024-05-15,103,11,18.0
2024-05-15,103,45,42.5
2024-05-15,103,16,180.0
2024-05-15,103,48,56.0
2024-05-15,103,18,40.0
2024-05-15,103,8,30.0
2024-05-15,103,31,25.0
2024-05-15,103,44,17.0
2024-05-15,136,17,82.0
2024-05-15,136,12,65.0
2024-05-15,136,22,18.0
2024-05-15,136,2,13.0
2024-05-15,136,25,19.0
2024-05-15,136,9,27.0
2024-05-15,136,23,42.0
2024-05-15,136,36,30.0
2024-05-15,136,10,96.0
2024-05-15,136,36,7.0
2024-05-15,136,14,33.0
2024-05-15,136,10,117.0
2024-05-15,136,35,10.0
2024-05-15,280,36,29.0
2024-05-15,280,15,80.0
2024-05-15,280,25,5.0
2024-05-15,280,36,11.0
2024-05-15,280,26,25.0
2024-05-15,280,47,69.0
2024-05-15,280,26,8.0
2024-05-15,442,47,335.0
2024-05-15,442,32,7.0
2024-05-15,442,23,42.0
2024-05-15,442,36,20.0
2024-05-15,442,2,27.0
2024-05-15,442,27,12.0
2024-05-15,442,6,24.0
2024-05-15,442,14,33.0
2024-05-15,442,45,55.0
2024-05-15,276,38,75.0
2024-05-15,276,1,60.0
2024-05-15,276,22,26.0
2024-05-15,276,17,131.0
2024-05-15,276,6,14.0
2024-05-15,276,46,187.0
2024-05-15,276,2,26.0
2024-05-15,276,1,40.0
2024-05-15,276,26,10.0
2024-05-15,276,4,9.0
2024-05-15,276,14,82.0
2024-05-15,276,25,12.0
2024-05-15,188,17,26.0
2024-05-15,188,49,89.0
2024-05-15,188,14,124.0
2024-05-15,188,8,35.0
2024-05-15,188,18,150.0
2024-05-15,349,20,160.0
2024-05-15,349,24,12.0
2024-05-15,349,45,67.5
2024-05-15,349,17,5.0
2024-05-15,349,43,9.0
2024-05-15,148,15,60.0
2024-05-15,148,14,5.0
2024-05-15,148,35,18.0
2024-05-15,148,7,25.0
2024-05-15,148,34,26.0
2024-05-15,35,8,27.5
2024-05-15,35,45,77.5
2024-05-15,35,49,248.0
2024-05-15,35,15,75.0
2024-05-15,35,48,148.0
2024-05-15,35,12,20.0
2024-05-15,243,49,174.0
2024-05-15,243,15,32.5
2024-05-15,243,40,46.0
2024-05-15,243,6,17.0
2024-05-15,243,9,8.0
2024-05-15,243,37,37.5
2024-05-15,243,14,19.0
2024-05-15,243,37,70.0
2024-05-15,243,17,131.0
2024-05-15,243,4,28.0
2024-05-15,243,38,117.0
2024-05-15,243,18,110.0
2024-05-15,243,26,25.0
2024-05-15,144,22,22.0
2024-05-15,144,26,9.0
2024-05-15,144,18,180.0
2024-05-15,144,45,70.0
2024-05-15,144,30,8.0
2024-05-15,144,23,42.0
2024-05-15,144,29,5.0
2024-05-15,144,24,27.0
2024-05-15,144,34,22.0
2024-05-15,144,33,46.0
2024-05-15,144,39,20.0
2024-05-15,144,45,85.0
2024-05-15,144,4,9.0
2024-05-15,144,9,11.0
2024-05-15,462,4,11.0
2024-05-15,462,38,124.0
2024-05-15,462,46,357.0
2024-05-15,462,3,50.0
2024-05-15,462,43,30.0
2024-05-15,462,23,46.0
2024-05-15,12,29,23.0
2024-05-15,12,28,30.0
2024-05-15,12,9,16.0
2024-05-15,12,30,24.0
2024-05-15,12,23,14.0
2024-05-15,12,1,82.5
2024-05-15,12,37,30.0
2024-05-15,12,45,82.5
2024-05-15,12,11,46.0
2024-05-15,12,13,12.0
2024-05-15,149,6,26.0
2024-05-15,149,9,8.0
2024-05-15,149,30,27.0
2024-05-15,149,3,25.0
2024-05-15,149,23,22.0
2024-05-15,166,36,25.0
2024-05-15,166,1,57.5
2024-05-15,166,39,22.0
2024-05-15,166,5,23.0
2024-05-15,166,21,150.0
2024-05-15,166,11,46.0
2024-05-15,166,2,10.0
2024-05-15,166,22,42.0
2024-05-15,166,23,46.0
2024-05-15,166,15,62.5
2024-05-15,492,45,50.0
2024-05-15,492,35,7.0
2024-05-15,492,41,30.0
2024-05-15,492,37,55.0
2024-05-15,492,7,25.0
2024-05-15,492,9,17.0
2024-05-15,492,35,21.0
2024-05-15,492,35,17.0
2024-05-15,492,44,27.0
2024-05-15,492,31,8.0
2024-05-15,492,2,22.0
2024-05-15,311,35,17.0
2024-05-15,311,43,23.0
2024-05-15,311,20,180.0
2024-05-15,311,2,8.0
2024-05-15,311,13,5.0
2024-05-15,311,43,29.0
2024-05-15,311,44,29.0
2024-05-15,311,39,14.0
2024-05-15,311,38,5.0
2024-05-15,311,20,190.0
2024-05-15,311,37,82.5
2024-05-15,311,28,8.0
2024-05-15,311,26,5.0
2024-05-15,311,29,18.0
2024-05-15,29,7,10.0
2024-05-15,29,44,30.0
2024-05-15,29,40,26.0
2024-05-15,29,5,15.0
2024-05-15,29,3,72.5
2024-05-15,29,26,15.0
2024-05-15,29,22,26.0
2024-05-15,493,48,143.0
2024-05-15,493,44,6.0
2024-05-15,493,24,20.0
2024-05-15,493,4,24.0
2024-05-15,493,19,54.0
2024-05-15,493,36,23.0
2024-05-15,493,11,14.0
2024-05-15,493,17,110.0
2024-05-15,493,26,17.0
2024-05-15,225,7,13.0
2024-05-15,225,25,33.0
2024-05-15,225,30,9.0
2024-05-15,225,42,40.0
2024-05-15,225,15,92.5
2024-05-15,247,6,11.0
2024-05-15,247,30,14.0
2024-05-15,247,40,30.0
2024-05-15,247,38,110.0
2024-05-15,247,7,16.0
2024-05-15,247,46,278.0
2024-05-15,247,31,15.0
2024-05-15,449,1,37.5
2024-05-15,449,19,103.0
2024-05-15,449,4,22.0
2024-05-15,449,32,12.0
2024-05-15,449,44,6.0
2024-05-15,449,29,13.0
2024-05-15,449,12,45.0
2024-05-15,449,15,85.0
2024-05-15,449,43,23.0
2024-05-15,449,32,11.0
2024-05-15,449,15,42.5
2024-05-15,449,7,17.0
2024-05-15,449,48,175.0
2024-05-15,430,33,38.0
2024-05-15,430,37,55.0
2024-05-15,430,43,12.0
2024-05-15,430,7,29.0
2024-05-15,430,42,5.0
2024-05-15,430,40,18.0
2024-05-15,430,3,92.5
2024-05-15,430,20,190.0
2024-05-15,430,3,57.5
2024-05-15,430,48,334.0
2024-05-15,430,43,28.0
2024-05-15,430,47,247.0
2024-05-15,372,3,52.5
2024-05-15,372,9,16.0
2024-05-15,372,36,16.0
2024-05-15,372,20,90.0
2024-05-15,372,4,23.0
2024-05-15,372,32,17.0
2024-05-15,372,45,95.0
2024-05-15,372,45,90.0
2024-05-15,372,3,95.0
2024-05-15,372,34,50.0
2024-05-15,372,4,16.0
2024-05-15,372,10,33.0
2024-05-15,372,27,8.0
2024-05-15,372,32,8.0
2024-05-15,448,26,21.0
2024-05-15,448,45,22.5
2024-05-15,448,5,17.0
2024-05-15,448,32,10.0
2024-05-15,448,35,9.0
2024-05-15,448,49,295.0
2024-05-15,31,18,190.0
2024-05-15,31,3,40.0
2024-05-15,31,36,10.0
2024-05-15,31,17,103.0
2024-05-15,31,14,110.0
2024-05-15,31,20,50.0
2024-05-15,31,49,204.0
2024-05-15,31,11,46.0
2024-05-15,31,18,100.0
2024-05-15,31,35,25.0
2024-05-15,31,45,60.0
2024-05-15,31,16,90.0
2024-05-15,31,20,150.0
2024-05-15,31,22,46.0
2024-05-15,99,18,140.0
2024-05-15,99,2,17.0
2024-05-15,99,1,47.5
2024-05-15,99,35,23.0
2024-05-15,99,23,42.0
2024-05-15,99,15,30.0
2024-05-15,99,17,82.0
2024-05-15,99,39,10.0
2024-05-15,99,42,33.0
2024-05-15,175,23,46.0
2024-05-15,175,44,25.0
2024-05-15,175,8,72.5
2024-05-15,175,3,75.0
2024-05-15,175,34,18.0
2024-05-15,175,41,8.0
2024-05-15,175,42,5.0
2024-05-15,175,23,38.0
2024-05-15,175,24,7.0
2024-05-15,175,20,80.0
2024-05-15,175,22,26.0
2024-05-15,175,9,17.0
2024-05-15,175,17,117.0
2024-05-15,175,35,18.0
2024-05-15,175,26,27.0
2024-05-15,321,22,14.0
2024-05-15,321,39,9.0
2024-05-15,321,9,25.0
2024-05-15,321,7,25.0
2024-05-15,321,8,40.0
2024-05-15,298,32,26.0
2024-05-15,298,27,7.0
2024-05-15,298,16,100.0
2024-05-15,298,18,90.0
2024-05-15,298,8,35.0
2024-05-15,298,34,34.0
2024-05-15,298,9,17.0
2024-05-15,298,31,24.0
2024-05-15,298,4,18.0
2024-05-15,298,18,120.0
2024-05-15,298,1,80.0
2024-05-15,158,29,28.0
2024-05-15,158,8,75.0
2024-05-15,158,14,68.0
2024-05-15,158,25,54.0
2024-05-15,158,29,7.0
2024-05-15,158,14,54.0
2024-05-15,158,23,14.0
2024-05-15,158,27,10.0
2024-05-15,158,3,77.5
2024-05-15,158,2,12.0
2024-05-15,158,32,24.0
2024-05-15,158,2,8.0
2024-05-15,158,49,251.0
2024-05-15,158,20,140.0
2024-05-15,158,27,7.0
2024-05-15,204,33,18.0
2024-05-15,204,32,20.0
2024-05-15,204,39,27.0
2024-05-15,204,38,131.0
2024-05-15,204,24,8.0
2024-05-15,204,4,6.0
2024-05-15,204,13,14.0
2024-05-15,204,24,26.0
2024-05-15,204,1,87.5
2024-05-15,324,41,13.0
2024-05-15,324,17,33.0
2024-05-15,324,34,10.0
2024-05-15,324,45,40.0
2024-05-15,324,29,24.0
2024-05-15,324,20,150.0
2024-05-15,46,49,266.0
2024-05-15,46,27,15.0
2024-05-15,46,16,180.0
2024-05-15,46,34,10.0
2024-05-15,46,22,50.0
2024-05-15,46,48,265.0
2024-05-15,46,11,14.0
2024-05-15,46,18,40.0
2024-05-15,46,16,120.0
2024-05-15,46,30,26.0
2024-05-15,78,4,8.0
2024-05-15,78,8,75.0
2024-05-15,78,27,17.0
2024-05-15,78,49,268.0
2024-05-15,78,30,14.0
2024-05-15,78,12,32.5
2024-05-15,78,20,50.0
2024-05-15,78,39,11.0
2024-05-15,78,36,30.0
2024-05-15,78,21,50.0
2024-05-15,10,25,61.0
2024-05-15,10,22,50.0
2024-05-15,10,31,5.0
2024-05-15,10,46,150.0
2024-05-15,10,12,90.0
2024-05-15,10,2,16.0
2024-05-15,10,25,131.0
2024-05-15,10,15,50.0
2024-05-15,10,25,75.0
2024-05-15,10,22,10.0
2024-05-15,10,1,60.0
2024-05-15,319,48,205.0
2024-05-15,319,31,10.0
2024-05-15,319,37,27.5
2024-05-15,319,40,34.0
2024-05-15,319,9,29.0
2024-05-15,176,14,75.0
2024-05-15,176,41,10.0
2024-05-15,176,3,55.0
2024-05-15,176,41,19.0
2024-05-15,176,11,30.0
2024-05-15,176,5,17.0
2024-05-15,176,9,5.0
2024-05-15,176,10,110.0
2024-05-15,176,26,28.0
2024-05-15,74,42,68.0
2024-05-15,74,21,100.0
2024-05-15,74,5,14.0
2024-05-15,74,9,28.0
2024-05-15,74,47,263.0
2024-05-15,74,29,19.0
2024-05-15,74,3,77.5
2024-05-15,74,10,89.0
2024-05-15,74,40,18.0
2024-05-15,88,33,10.0
2024-05-15,88,9,18.0
2024-05-15,88,45,95.0
2024-05-15,88,40,26.0
2024-05-15,88,28,16.0
2024-05-15,88,10,54.0
2024-05-15,88,28,10.0
2024-05-15,126,4,14.0
2024-05-15,126,15,75.0
2024-05-15,126,10,47.0
2024-05-15,126,21,100.0
2024-05-15,126,34,10.0
2024-05-15,126,46,368.0
2024-05-15,126,35,13.0
2024-05-15,495,15,57.5
2024-05-15,495,5,30.0
2024-05-15,495,20,140.0
2024-05-15,495,12,50.0
2024-05-15,495,32,5.0
2024-05-15,495,37,50.0
2024-05-15,495,24,24.0
2024-05-15,495,9,7.0
2024-05-15,112,3,25.0
2024-05-15,112,19,68.0
2024-05-15,112,35,18.0
2024-05-15,112,20,150.0
2024-05-15,112,46,67.0
2024-05-15,112,47,189.0
2024-05-15,112,23,34.0
2024-05-15,112,48,318.0
2024-05-15,112,7,22.0
2024-05-15,112,33,50.0
2024-05-15,112,8,67.5
2024-05-15,112,13,9.0
2024-05-15,112,3,52.5
2024-05-15,112,41,5.0
2024-05-15,112,42,61.0
2024-05-15,49,2,13.0
2024-05-15,49,25,131.0
2024-05-15,49,17,96.0
2024-05-15,49,4,11.0
2024-05-15,49,29,19.0
2024-05-15,49,15,90.0
2024-05-15,49,20,100.0
2024-05-15,49,9,5.0
2024-05-15,49,22,10.0
2024-05-15,47,47,55.0
2024-05-15,47,38,131.0
2024-05-15,47,11,22.0
2024-05-15,47,38,47.0
2024-05-15,47,16,80.0
2024-05-15,47,13,9.0
2024-05-15,47,10,68.0
2024-05-15,47,26,20.0
2024-05-15,47,17,82.0
2024-05-15,47,22,42.0
2024-05-15,108,12,72.5
2024-05-15,108,30,20.0
2024-05-15,108,48,319.0
2024-05-15,108,49,188.0
2024-05-15,108,19,89.0
2024-05-15,108,21,160.0
2024-05-15,108,24,28.0
2024-05-15,271,22,10.0
2024-05-15,271,25,82.0
2024-05-15,271,34,14.0
2024-05-15,271,40,26.0
2024-05-15,271,12,42.5
2024-05-15,271,21,50.0
2024-05-15,271,33,46.0
2024-05-15,271,9,23.0
2024-05-15,271,32,19.0
2024-05-15,271,47,392.0
2024-05-15,271,14,124.0
2024-05-15,271,49,74.0
2024-05-15,8,43,18.0
2024-05-15,8,41,27.0
2024-05-15,8,31,9.0
2024-05-15,8,24,16.0
2024-05-15,8,7,19.0
2024-05-15,8,17,19.0
2024-05-15,8,43,22.0
2024-05-15,8,39,26.0
2024-05-15,8,47,362.0
2024-05-15,232,29,26.0
2024-05-15,232,44,18.0
2024-05-15,232,32,11.0
2024-05-15,232,35,9.0
2024-05-15,232,2,30.0
2024-05-15,232,41,28.0
2024-05-15,232,30,9.0
2024-05-15,232,29,17.0
2024-05-15,232,45,65.0
2024-05-15,232,21,100.0
2024-05-15,125,22,30.0
2024-05-15,125,18,100.0
2024-05-15,125,27,19.0
2024-05-15,125,46,132.0
2024-05-15,125,16,160.0
2024-05-15,125,11,14.0
2024-05-15,125,12,72.5
2024-05-15,125,30,11.0
2024-05-15,125,34,30.0
2024-05-15,125,49,183.0
2024-05-15,125,45,82.5
2024-05-15,125,39,25.0
2024-05-15,125,17,68.0
2024-05-15,125,21,140.0
2024-05-15,125,11,22.0
2024-05-15,465,9,11.0
2024-05-15,465,3,90.0
2024-05-15,465,15,87.5
2024-05-15,465,46,209.0
2024-05-15,465,48,81.0
2024-05-15,465,14,89.0
2024-05-15,465,36,25.0
2024-05-15,465,34,30.0
2024-05-15,465,7,10.0
2024-05-15,221,3,40.0
2024-05-15,221,15,62.5
2024-05-15,221,36,9.0
2024-05-15,221,6,21.0
2024-05-15,221,12,45.0
2024-05-15,221,40,30.0
2024-05-15,221,33,46.0
2024-05-15,221,45,30.0
2024-05-15,221,17,75.0
2024-05-15,221,45,52.5
2024-05-15,221,31,28.0
2024-05-15,221,30,22.0
2024-05-15,221,32,23.0
2024-05-15,221,45,85.0
2024-05-15,458,35,6.0
2024-05-15,458,37,55.0
2024-05-15,458,8,85.0
2024-05-15,458,43,23.0
2024-05-15,458,47,184.0
2024-05-15,458,36,14.0
2024-05-15,458,41,9.0
2024-05-15,458,25,96.0
2024-05-15,458,32,13.0
2024-05-15,458,28,9.0
2024-05-15,458,19,5.0
2024-05-15,458,12,35.0
2024-05-15,79,14,131.0
2024-05-15,79,41,16.0
2024-05-15,79,3,27.5
2024-05-15,79,23,42.0
2024-05-15,79,6,5.0
2024-05-15,79,44,7.0
2024-05-15,79,39,11.0
2024-05-15,79,32,5.0
2024-05-15,79,39,5.0
2024-05-15,79,8,20.0
2024-05-15,79,46,391.0
2024-05-15,205,24,20.0
2024-05-15,205,39,13.0
2024-05-15,205,47,226.0
2024-05-15,205,14,47.0
2024-05-15,205,9,21.0
2024-05-15,205,30,28.0
2024-05-15,205,47,87.0
2024-05-15,205,18,150.0
2024-05-15,26,17,33.0
2024-05-15,26,7,5.0
